Jar,Species,Treatment,Day,Replicate,Sample.Day,Community,Species.Richness,Abundance
116,Loxocephallus,D3,39,2,2,P.caudatum+Loxocephallus,2,NA
117,P.caudatum,D3,39,3,2,P.caudatum+Loxocephallus,2,NA
117,Loxocephallus,D3,39,3,2,P.caudatum+Loxocephallus,2,NA
118,P.caudatum,D3,39,1,2,P.caudatum+Blepharisma,2,240
118,Blepharisma,D3,39,1,2,P.caudatum+Blepharisma,2,240
119,P.caudatum,D3,39,2,2,P.caudatum+Blepharisma,2,120
119,Blepharisma,D3,39,2,2,P.caudatum+Blepharisma,2,240
120,P.caudatum,D3,39,3,2,P.caudatum+Blepharisma,2,30
120,Blepharisma,D3,39,3,2,P.caudatum+Blepharisma,2,360
121,Blepharisma,D3,39,1,2,Blepharisma+Loxocephallus,2,1620
121,Loxocephallus,D3,39,1,2,Blepharisma+Loxocephallus,2,0
122,Blepharisma,D3,39,2,2,Blepharisma+Loxocephallus,2,1740
122,Loxocephallus,D3,39,2,2,Blepharisma+Loxocephallus,2,0
123,Blepharisma,D3,39,3,2,Blepharisma+Loxocephallus,2,900
123,Loxocephallus,D3,39,3,2,Blepharisma+Loxocephallus,2,0
124,P.caudatum,D3,39,1,2,P.caudatum+Loxocephallus+Blepharisma,3,240
124,Loxocephallus,D3,39,1,2,P.caudatum+Loxocephallus+Blepharisma,3,0
124,Blepharisma,D3,39,1,2,P.caudatum+Loxocephallus+Blepharisma,3,240
125,P.caudatum,D3,39,2,2,P.caudatum+Loxocephallus+Blepharisma,3,240
125,Loxocephallus,D3,39,2,2,P.caudatum+Loxocephallus+Blepharisma,3,0
125,Blepharisma,D3,39,2,2,P.caudatum+Loxocephallus+Blepharisma,3,360
126,P.caudatum,D3,39,3,2,P.caudatum+Loxocephallus+Blepharisma,3,120
126,Loxocephallus,D3,39,3,2,P.caudatum+Loxocephallus+Blepharisma,3,0
126,Blepharisma,D3,39,3,2,P.caudatum+Loxocephallus+Blepharisma,3,720
127,P.caudatum,D1.5,39,1,2,P.caudatum,1,420
128,P.caudatum,D1.5,39,2,2,P.caudatum,1,420
129,P.caudatum,D1.5,39,3,2,P.caudatum,1,660
130,Loxocephallus,D1.5,39,1,2,Loxocephallus,1,1440
131,Loxocephallus,D1.5,39,2,2,Loxocephallus,1,900
132,Loxocephallus,D1.5,39,3,2,Loxocephallus,1,720
133,Blepharisma,D1.5,39,1,2,Blepharisma,1,1260
134,Blepharisma,D1.5,39,2,2,Blepharisma,1,1440
135,Blepharisma,D1.5,39,3,2,Blepharisma,1,1380
136,P.caudatum,D1.5,39,1,2,P.caudatum+Loxocephallus,2,NA
136,Loxocephallus,D1.5,39,1,2,P.caudatum+Loxocephallus,2,NA
137,P.caudatum,D1.5,39,2,2,P.caudatum+Loxocephallus,2,NA
137,Loxocephallus,D1.5,39,2,2,P.caudatum+Loxocephallus,2,NA
138,P.caudatum,D1.5,39,3,2,P.caudatum+Loxocephallus,2,NA
138,Loxocephallus,D1.5,39,3,2,P.caudatum+Loxocephallus,2,NA
139,P.caudatum,D1.5,39,1,2,P.caudatum+Blepharisma,2,120
139,Blepharisma,D1.5,39,1,2,P.caudatum+Blepharisma,2,360
140,P.caudatum,D1.5,39,2,2,P.caudatum+Blepharisma,2,60
140,Blepharisma,D1.5,39,2,2,P.caudatum+Blepharisma,2,180
141,P.caudatum,D1.5,39,3,2,P.caudatum+Blepharisma,2,30
141,Blepharisma,D1.5,39,3,2,P.caudatum+Blepharisma,2,360
142,Blepharisma,D1.5,39,1,2,Blepharisma+Loxocephallus,2,1740
142,Loxocephallus,D1.5,39,1,2,Blepharisma+Loxocephallus,2,0
143,Blepharisma,D1.5,39,2,2,Blepharisma+Loxocephallus,2,1980
143,Loxocephallus,D1.5,39,2,2,Blepharisma+Loxocephallus,2,0
144,Blepharisma,D1.5,39,3,2,Blepharisma+Loxocephallus,2,1920
144,Loxocephallus,D1.5,39,3,2,Blepharisma+Loxocephallus,2,0
145,P.caudatum,D1.5,39,1,2,P.caudatum+Loxocephallus+Blepharisma,3,120
145,Loxocephallus,D1.5,39,1,2,P.caudatum+Loxocephallus+Blepharisma,3,0
145,Blepharisma,D1.5,39,1,2,P.caudatum+Loxocephallus+Blepharisma,3,180
146,P.caudatum,D1.5,39,2,2,P.caudatum+Loxocephallus+Blepharisma,3,180
146,Loxocephallus,D1.5,39,2,2,P.caudatum+Loxocephallus+Blepharisma,3,0
146,Blepharisma,D1.5,39,2,2,P.caudatum+Loxocephallus+Blepharisma,3,360
147,P.caudatum,D1.5,39,3,2,P.caudatum+Loxocephallus+Blepharisma,3,720
147,Loxocephallus,D1.5,39,3,2,P.caudatum+Loxocephallus+Blepharisma,3,0
147,Blepharisma,D1.5,39,3,2,P.caudatum+Loxocephallus+Blepharisma,3,420
148,P.caudatum,D0.75,39,1,2,P.caudatum,1,240
149,P.caudatum,D0.75,39,2,2,P.caudatum,1,240
150,P.caudatum,D0.75,39,3,2,P.caudatum,1,300
151,Loxocephallus,D0.75,39,1,2,Loxocephallus,1,360
152,Loxocephallus,D0.75,39,2,2,Loxocephallus,1,900
153,Loxocephallus,D0.75,39,3,2,Loxocephallus,1,420
154,Blepharisma,D0.75,39,1,2,Blepharisma,1,1620
155,Blepharisma,D0.75,39,2,2,Blepharisma,1,1080
156,Blepharisma,D0.75,39,3,2,Blepharisma,1,1500
157,P.caudatum,D0.75,39,1,2,P.caudatum+Loxocephallus,2,NA
157,Loxocephallus,D0.75,39,1,2,P.caudatum+Loxocephallus,2,NA
158,P.caudatum,D0.75,39,2,2,P.caudatum+Loxocephallus,2,NA
158,Loxocephallus,D0.75,39,2,2,P.caudatum+Loxocephallus,2,NA
159,P.caudatum,D0.75,39,3,2,P.caudatum+Loxocephallus,2,NA
159,Loxocephallus,D0.75,39,3,2,P.caudatum+Loxocephallus,2,NA
160,P.caudatum,D0.75,39,1,2,P.caudatum+Blepharisma,2,240
160,Blepharisma,D0.75,39,1,2,P.caudatum+Blepharisma,2,300
161,P.caudatum,D0.75,39,2,2,P.caudatum+Blepharisma,2,180
161,Blepharisma,D0.75,39,2,2,P.caudatum+Blepharisma,2,240
162,P.caudatum,D0.75,39,3,2,P.caudatum+Blepharisma,2,300
162,Blepharisma,D0.75,39,3,2,P.caudatum+Blepharisma,2,240
163,Blepharisma,D0.75,39,1,2,Blepharisma+Loxocephallus,2,1560
163,Loxocephallus,D0.75,39,1,2,Blepharisma+Loxocephallus,2,0
164,Blepharisma,D0.75,39,2,2,Blepharisma+Loxocephallus,2,2520
164,Loxocephallus,D0.75,39,2,2,Blepharisma+Loxocephallus,2,0
165,Blepharisma,D0.75,39,3,2,Blepharisma+Loxocephallus,2,1440
165,Loxocephallus,D0.75,39,3,2,Blepharisma+Loxocephallus,2,0
166,P.caudatum,D0.75,39,1,2,P.caudatum+Loxocephallus+Blepharisma,3,300
166,Loxocephallus,D0.75,39,1,2,P.caudatum+Loxocephallus+Blepharisma,3,0
166,Blepharisma,D0.75,39,1,2,P.caudatum+Loxocephallus+Blepharisma,3,300
167,P.caudatum,D0.75,39,2,2,P.caudatum+Loxocephallus+Blepharisma,3,60
167,Loxocephallus,D0.75,39,2,2,P.caudatum+Loxocephallus+Blepharisma,3,0
167,Blepharisma,D0.75,39,2,2,P.caudatum+Loxocephallus+Blepharisma,3,120
168,P.caudatum,D0.75,39,3,2,P.caudatum+Loxocephallus+Blepharisma,3,780
168,Loxocephallus,D0.75,39,3,2,P.caudatum+Loxocephallus+Blepharisma,3,0
168,Blepharisma,D0.75,39,3,2,P.caudatum+Loxocephallus+Blepharisma,3,240
169,P.caudatum,D0.5,39,1,2,P.caudatum,1,420
170,P.caudatum,D0.5,39,2,2,P.caudatum,1,480
171,P.caudatum,D0.5,39,3,2,P.caudatum,1,180
172,Loxocephallus,D0.5,39,1,2,Loxocephallus,1,0
173,Loxocephallus,D0.5,39,2,2,Loxocephallus,1,180
174,Loxocephallus,D0.5,39,3,2,Loxocephallus,1,12
175,Blepharisma,D0.5,39,1,2,Blepharisma,1,1320
176,Blepharisma,D0.5,39,2,2,Blepharisma,1,1560
177,Blepharisma,D0.5,39,3,2,Blepharisma,1,1080
178,P.caudatum,D0.5,39,1,2,P.caudatum+Loxocephallus,2,NA
178,Loxocephallus,D0.5,39,1,2,P.caudatum+Loxocephallus,2,NA
179,P.caudatum,D0.5,39,2,2,P.caudatum+Loxocephallus,2,NA
179,Loxocephallus,D0.5,39,2,2,P.caudatum+Loxocephallus,2,NA
180,P.caudatum,D0.5,39,3,2,P.caudatum+Loxocephallus,2,NA
180,Loxocephallus,D0.5,39,3,2,P.caudatum+Loxocephallus,2,NA
181,P.caudatum,D0.5,39,1,2,P.caudatum+Blepharisma,2,60
181,Blepharisma,D0.5,39,1,2,P.caudatum+Blepharisma,2,360
182,P.caudatum,D0.5,39,2,2,P.caudatum+Blepharisma,2,120
182,Blepharisma,D0.5,39,2,2,P.caudatum+Blepharisma,2,180
183,P.caudatum,D0.5,39,3,2,P.caudatum+Blepharisma,2,120
183,Blepharisma,D0.5,39,3,2,P.caudatum+Blepharisma,2,300
184,Blepharisma,D0.5,39,1,2,Blepharisma+Loxocephallus,2,1800
184,Loxocephallus,D0.5,39,1,2,Blepharisma+Loxocephallus,2,0
185,Blepharisma,D0.5,39,2,2,Blepharisma+Loxocephallus,2,1500
185,Loxocephallus,D0.5,39,2,2,Blepharisma+Loxocephallus,2,0
186,Blepharisma,D0.5,39,3,2,Blepharisma+Loxocephallus,2,1560
186,Loxocephallus,D0.5,39,3,2,Blepharisma+Loxocephallus,2,0
187,P.caudatum,D0.5,39,1,2,P.caudatum+Loxocephallus+Blepharisma,3,180
187,Loxocephallus,D0.5,39,1,2,P.caudatum+Loxocephallus+Blepharisma,3,0
187,Blepharisma,D0.5,39,1,2,P.caudatum+Loxocephallus+Blepharisma,3,420
188,P.caudatum,D0.5,39,2,2,P.caudatum+Loxocephallus+Blepharisma,3,300
188,Loxocephallus,D0.5,39,2,2,P.caudatum+Loxocephallus+Blepharisma,3,0
188,Blepharisma,D0.5,39,2,2,P.caudatum+Loxocephallus+Blepharisma,3,300
189,P.caudatum,D0.5,39,3,2,P.caudatum+Loxocephallus+Blepharisma,3,NA
189,Loxocephallus,D0.5,39,3,2,P.caudatum+Loxocephallus+Blepharisma,3,NA
189,Blepharisma,D0.5,39,3,2,P.caudatum+Loxocephallus+Blepharisma,3,NA
106,P.caudatum,D3,42,1,2,P.caudatum,1,480
107,P.caudatum,D3,42,2,2,P.caudatum,1,240
108,P.caudatum,D3,42,3,2,P.caudatum,1,360
109,Loxocephallus,D3,42,1,2,Loxocephallus,1,840
110,Loxocephallus,D3,42,2,2,Loxocephallus,1,480
111,Loxocephallus,D3,42,3,2,Loxocephallus,1,840
112,Blepharisma,D3,42,1,2,Blepharisma,1,720
113,Blepharisma,D3,42,2,2,Blepharisma,1,840
114,Blepharisma,D3,42,3,2,Blepharisma,1,540
115,P.caudatum,D3,42,1,2,P.caudatum+Loxocephallus,2,NA
115,Loxocephallus,D3,42,1,2,P.caudatum+Loxocephallus,2,NA
116,P.caudatum,D3,42,2,2,P.caudatum+Loxocephallus,2,NA
116,Loxocephallus,D3,42,2,2,P.caudatum+Loxocephallus,2,NA
117,P.caudatum,D3,42,3,2,P.caudatum+Loxocephallus,2,NA
117,Loxocephallus,D3,42,3,2,P.caudatum+Loxocephallus,2,NA
118,P.caudatum,D3,42,1,2,P.caudatum+Blepharisma,2,60
118,Blepharisma,D3,42,1,2,P.caudatum+Blepharisma,2,240
119,P.caudatum,D3,42,2,2,P.caudatum+Blepharisma,2,60
119,Blepharisma,D3,42,2,2,P.caudatum+Blepharisma,2,120
120,P.caudatum,D3,42,3,2,P.caudatum+Blepharisma,2,120
120,Blepharisma,D3,42,3,2,P.caudatum+Blepharisma,2,180
121,Blepharisma,D3,42,1,2,Blepharisma+Loxocephallus,2,1380
121,Loxocephallus,D3,42,1,2,Blepharisma+Loxocephallus,2,0
122,Blepharisma,D3,42,2,2,Blepharisma+Loxocephallus,2,1140
122,Loxocephallus,D3,42,2,2,Blepharisma+Loxocephallus,2,0
123,Blepharisma,D3,42,3,2,Blepharisma+Loxocephallus,2,1500
123,Loxocephallus,D3,42,3,2,Blepharisma+Loxocephallus,2,0
124,P.caudatum,D3,42,1,2,P.caudatum+Loxocephallus+Blepharisma,3,300
124,Loxocephallus,D3,42,1,2,P.caudatum+Loxocephallus+Blepharisma,3,0
124,Blepharisma,D3,42,1,2,P.caudatum+Loxocephallus+Blepharisma,3,480
125,P.caudatum,D3,42,2,2,P.caudatum+Loxocephallus+Blepharisma,3,120
125,Loxocephallus,D3,42,2,2,P.caudatum+Loxocephallus+Blepharisma,3,0
125,Blepharisma,D3,42,2,2,P.caudatum+Loxocephallus+Blepharisma,3,180
126,P.caudatum,D3,42,3,2,P.caudatum+Loxocephallus+Blepharisma,3,11
126,Loxocephallus,D3,42,3,2,P.caudatum+Loxocephallus+Blepharisma,3,0
126,Blepharisma,D3,42,3,2,P.caudatum+Loxocephallus+Blepharisma,3,300
127,P.caudatum,D1.5,42,1,2,P.caudatum,1,300
128,P.caudatum,D1.5,42,2,2,P.caudatum,1,480
129,P.caudatum,D1.5,42,3,2,P.caudatum,1,180
130,Loxocephallus,D1.5,42,1,2,Loxocephallus,1,1440
131,Loxocephallus,D1.5,42,2,2,Loxocephallus,1,840
132,Loxocephallus,D1.5,42,3,2,Loxocephallus,1,1080
133,Blepharisma,D1.5,42,1,2,Blepharisma,1,1200
134,Blepharisma,D1.5,42,2,2,Blepharisma,1,1320
135,Blepharisma,D1.5,42,3,2,Blepharisma,1,1380
136,P.caudatum,D1.5,42,1,2,P.caudatum+Loxocephallus,2,NA
136,Loxocephallus,D1.5,42,1,2,P.caudatum+Loxocephallus,2,NA
137,P.caudatum,D1.5,42,2,2,P.caudatum+Loxocephallus,2,NA
137,Loxocephallus,D1.5,42,2,2,P.caudatum+Loxocephallus,2,NA
138,P.caudatum,D1.5,42,3,2,P.caudatum+Loxocephallus,2,NA
138,Loxocephallus,D1.5,42,3,2,P.caudatum+Loxocephallus,2,NA
139,P.caudatum,D1.5,42,1,2,P.caudatum+Blepharisma,2,180
139,Blepharisma,D1.5,42,1,2,P.caudatum+Blepharisma,2,120
140,P.caudatum,D1.5,42,2,2,P.caudatum+Blepharisma,2,6
140,Blepharisma,D1.5,42,2,2,P.caudatum+Blepharisma,2,120
141,P.caudatum,D1.5,42,3,2,P.caudatum+Blepharisma,2,60
141,Blepharisma,D1.5,42,3,2,P.caudatum+Blepharisma,2,180
142,Blepharisma,D1.5,42,1,2,Blepharisma+Loxocephallus,2,1080
142,Loxocephallus,D1.5,42,1,2,Blepharisma+Loxocephallus,2,0
143,Blepharisma,D1.5,42,2,2,Blepharisma+Loxocephallus,2,1860
143,Loxocephallus,D1.5,42,2,2,Blepharisma+Loxocephallus,2,0
144,Blepharisma,D1.5,42,3,2,Blepharisma+Loxocephallus,2,1800
144,Loxocephallus,D1.5,42,3,2,Blepharisma+Loxocephallus,2,0
145,P.caudatum,D1.5,42,1,2,P.caudatum+Loxocephallus+Blepharisma,3,60
145,Loxocephallus,D1.5,42,1,2,P.caudatum+Loxocephallus+Blepharisma,3,0
145,Blepharisma,D1.5,42,1,2,P.caudatum+Loxocephallus+Blepharisma,3,600
146,P.caudatum,D1.5,42,2,2,P.caudatum+Loxocephallus+Blepharisma,3,360
146,Loxocephallus,D1.5,42,2,2,P.caudatum+Loxocephallus+Blepharisma,3,0
146,Blepharisma,D1.5,42,2,2,P.caudatum+Loxocephallus+Blepharisma,3,180
147,P.caudatum,D1.5,42,3,2,P.caudatum+Loxocephallus+Blepharisma,3,540
147,Loxocephallus,D1.5,42,3,2,P.caudatum+Loxocephallus+Blepharisma,3,0
147,Blepharisma,D1.5,42,3,2,P.caudatum+Loxocephallus+Blepharisma,3,360
148,P.caudatum,D0.75,42,1,2,P.caudatum,1,300
149,P.caudatum,D0.75,42,2,2,P.caudatum,1,180
150,P.caudatum,D0.75,42,3,2,P.caudatum,1,420
151,Loxocephallus,D0.75,42,1,2,Loxocephallus,1,180
152,Loxocephallus,D0.75,42,2,2,Loxocephallus,1,960
153,Loxocephallus,D0.75,42,3,2,Loxocephallus,1,180
154,Blepharisma,D0.75,42,1,2,Blepharisma,1,1260
155,Blepharisma,D0.75,42,2,2,Blepharisma,1,1320
156,Blepharisma,D0.75,42,3,2,Blepharisma,1,960
157,P.caudatum,D0.75,42,1,2,P.caudatum+Loxocephallus,2,NA
157,Loxocephallus,D0.75,42,1,2,P.caudatum+Loxocephallus,2,NA
158,P.caudatum,D0.75,42,2,2,P.caudatum+Loxocephallus,2,NA
158,Loxocephallus,D0.75,42,2,2,P.caudatum+Loxocephallus,2,NA
159,P.caudatum,D0.75,42,3,2,P.caudatum+Loxocephallus,2,NA
159,Loxocephallus,D0.75,42,3,2,P.caudatum+Loxocephallus,2,NA
160,P.caudatum,D0.75,42,1,2,P.caudatum+Blepharisma,2,240
160,Blepharisma,D0.75,42,1,2,P.caudatum+Blepharisma,2,180
161,P.caudatum,D0.75,42,2,2,P.caudatum+Blepharisma,2,180
161,Blepharisma,D0.75,42,2,2,P.caudatum+Blepharisma,2,360
162,P.caudatum,D0.75,42,3,2,P.caudatum+Blepharisma,2,60
162,Blepharisma,D0.75,42,3,2,P.caudatum+Blepharisma,2,240
163,Blepharisma,D0.75,42,1,2,Blepharisma+Loxocephallus,2,1500
163,Loxocephallus,D0.75,42,1,2,Blepharisma+Loxocephallus,2,0
164,Blepharisma,D0.75,42,2,2,Blepharisma+Loxocephallus,2,1920
164,Loxocephallus,D0.75,42,2,2,Blepharisma+Loxocephallus,2,0
165,Blepharisma,D0.75,42,3,2,Blepharisma+Loxocephallus,2,1320
165,Loxocephallus,D0.75,42,3,2,Blepharisma+Loxocephallus,2,0
166,P.caudatum,D0.75,42,1,2,P.caudatum+Loxocephallus+Blepharisma,3,360
166,Loxocephallus,D0.75,42,1,2,P.caudatum+Loxocephallus+Blepharisma,3,0
166,Blepharisma,D0.75,42,1,2,P.caudatum+Loxocephallus+Blepharisma,3,240
167,P.caudatum,D0.75,42,2,2,P.caudatum+Loxocephallus+Blepharisma,3,120
167,Loxocephallus,D0.75,42,2,2,P.caudatum+Loxocephallus+Blepharisma,3,0
167,Blepharisma,D0.75,42,2,2,P.caudatum+Loxocephallus+Blepharisma,3,240
168,P.caudatum,D0.75,42,3,2,P.caudatum+Loxocephallus+Blepharisma,3,1020
168,Loxocephallus,D0.75,42,3,2,P.caudatum+Loxocephallus+Blepharisma,3,0
168,Blepharisma,D0.75,42,3,2,P.caudatum+Loxocephallus+Blepharisma,3,300
169,P.caudatum,D0.5,42,1,2,P.caudatum,1,420
170,P.caudatum,D0.5,42,2,2,P.caudatum,1,180
171,P.caudatum,D0.5,42,3,2,P.caudatum,1,420
172,Loxocephallus,D0.5,42,1,2,Loxocephallus,1,0
173,Loxocephallus,D0.5,42,2,2,Loxocephallus,1,240
174,Loxocephallus,D0.5,42,3,2,Loxocephallus,1,9
175,Blepharisma,D0.5,42,1,2,Blepharisma,1,720
176,Blepharisma,D0.5,42,2,2,Blepharisma,1,840
177,Blepharisma,D0.5,42,3,2,Blepharisma,1,1020
178,P.caudatum,D0.5,42,1,2,P.caudatum+Loxocephallus,2,NA
178,Loxocephallus,D0.5,42,1,2,P.caudatum+Loxocephallus,2,NA
179,P.caudatum,D0.5,42,2,2,P.caudatum+Loxocephallus,2,NA
179,Loxocephallus,D0.5,42,2,2,P.caudatum+Loxocephallus,2,NA
180,P.caudatum,D0.5,42,3,2,P.caudatum+Loxocephallus,2,NA
180,Loxocephallus,D0.5,42,3,2,P.caudatum+Loxocephallus,2,NA
181,P.caudatum,D0.5,42,1,2,P.caudatum+Blepharisma,2,30
181,Blepharisma,D0.5,42,1,2,P.caudatum+Blepharisma,2,240
182,P.caudatum,D0.5,42,2,2,P.caudatum+Blepharisma,2,180
182,Blepharisma,D0.5,42,2,2,P.caudatum+Blepharisma,2,180
183,P.caudatum,D0.5,42,3,2,P.caudatum+Blepharisma,2,30
183,Blepharisma,D0.5,42,3,2,P.caudatum+Blepharisma,2,240
184,Blepharisma,D0.5,42,1,2,Blepharisma+Loxocephallus,2,1440
184,Loxocephallus,D0.5,42,1,2,Blepharisma+Loxocephallus,2,0
185,Blepharisma,D0.5,42,2,2,Blepharisma+Loxocephallus,2,1860
185,Loxocephallus,D0.5,42,2,2,Blepharisma+Loxocephallus,2,0
186,Blepharisma,D0.5,42,3,2,Blepharisma+Loxocephallus,2,1260
186,Loxocephallus,D0.5,42,3,2,Blepharisma+Loxocephallus,2,0
187,P.caudatum,D0.5,42,1,2,P.caudatum+Loxocephallus+Blepharisma,3,240
187,Loxocephallus,D0.5,42,1,2,P.caudatum+Loxocephallus+Blepharisma,3,0
187,Blepharisma,D0.5,42,1,2,P.caudatum+Loxocephallus+Blepharisma,3,300
188,P.caudatum,D0.5,42,2,2,P.caudatum+Loxocephallus+Blepharisma,3,60
188,Loxocephallus,D0.5,42,2,2,P.caudatum+Loxocephallus+Blepharisma,3,0
188,Blepharisma,D0.5,42,2,2,P.caudatum+Loxocephallus+Blepharisma,3,240
189,P.caudatum,D0.5,42,3,2,P.caudatum+Loxocephallus+Blepharisma,3,NA
189,Loxocephallus,D0.5,42,3,2,P.caudatum+Loxocephallus+Blepharisma,3,NA
189,Blepharisma,D0.5,42,3,2,P.caudatum+Loxocephallus+Blepharisma,3,NA
106,P.caudatum,D3,46,1,2,P.caudatum,1,360
107,P.caudatum,D3,46,2,2,P.caudatum,1,180
108,P.caudatum,D3,46,3,2,P.caudatum,1,480
109,Loxocephallus,D3,46,1,2,Loxocephallus,1,480
110,Loxocephallus,D3,46,2,2,Loxocephallus,1,540
111,Loxocephallus,D3,46,3,2,Loxocephallus,1,360
112,Blepharisma,D3,46,1,2,Blepharisma,1,900
113,Blepharisma,D3,46,2,2,Blepharisma,1,720
114,Blepharisma,D3,46,3,2,Blepharisma,1,900
115,P.caudatum,D3,46,1,2,P.caudatum+Loxocephallus,2,NA
115,Loxocephallus,D3,46,1,2,P.caudatum+Loxocephallus,2,NA
116,P.caudatum,D3,46,2,2,P.caudatum+Loxocephallus,2,NA
116,Loxocephallus,D3,46,2,2,P.caudatum+Loxocephallus,2,NA
117,P.caudatum,D3,46,3,2,P.caudatum+Loxocephallus,2,NA
117,Loxocephallus,D3,46,3,2,P.caudatum+Loxocephallus,2,NA
118,P.caudatum,D3,46,1,2,P.caudatum+Blepharisma,2,60
118,Blepharisma,D3,46,1,2,P.caudatum+Blepharisma,2,360
119,P.caudatum,D3,46,2,2,P.caudatum+Blepharisma,2,40
119,Blepharisma,D3,46,2,2,P.caudatum+Blepharisma,2,120
120,P.caudatum,D3,46,3,2,P.caudatum+Blepharisma,2,20
120,Blepharisma,D3,46,3,2,P.caudatum+Blepharisma,2,180
121,Blepharisma,D3,46,1,2,Blepharisma+Loxocephallus,2,1020
121,Loxocephallus,D3,46,1,2,Blepharisma+Loxocephallus,2,0
122,Blepharisma,D3,46,2,2,Blepharisma+Loxocephallus,2,1020
122,Loxocephallus,D3,46,2,2,Blepharisma+Loxocephallus,2,0
123,Blepharisma,D3,46,3,2,Blepharisma+Loxocephallus,2,960
123,Loxocephallus,D3,46,3,2,Blepharisma+Loxocephallus,2,0
124,P.caudatum,D3,46,1,2,P.caudatum+Loxocephallus+Blepharisma,3,60
124,Loxocephallus,D3,46,1,2,P.caudatum+Loxocephallus+Blepharisma,3,0
124,Blepharisma,D3,46,1,2,P.caudatum+Loxocephallus+Blepharisma,3,180
125,P.caudatum,D3,46,2,2,P.caudatum+Loxocephallus+Blepharisma,3,240
125,Loxocephallus,D3,46,2,2,P.caudatum+Loxocephallus+Blepharisma,3,0
125,Blepharisma,D3,46,2,2,P.caudatum+Loxocephallus+Blepharisma,3,360
126,P.caudatum,D3,46,3,2,P.caudatum+Loxocephallus+Blepharisma,3,20
126,Loxocephallus,D3,46,3,2,P.caudatum+Loxocephallus+Blepharisma,3,0
126,Blepharisma,D3,46,3,2,P.caudatum+Loxocephallus+Blepharisma,3,240
127,P.caudatum,D1.5,46,1,2,P.caudatum,1,660
128,P.caudatum,D1.5,46,2,2,P.caudatum,1,240
129,P.caudatum,D1.5,46,3,2,P.caudatum,1,210
130,Loxocephallus,D1.5,46,1,2,Loxocephallus,1,840
131,Loxocephallus,D1.5,46,2,2,Loxocephallus,1,1080
132,Loxocephallus,D1.5,46,3,2,Loxocephallus,1,660
133,Blepharisma,D1.5,46,1,2,Blepharisma,1,780
134,Blepharisma,D1.5,46,2,2,Blepharisma,1,780
135,Blepharisma,D1.5,46,3,2,Blepharisma,1,1080
136,P.caudatum,D1.5,46,1,2,P.caudatum+Loxocephallus,2,NA
136,Loxocephallus,D1.5,46,1,2,P.caudatum+Loxocephallus,2,NA
137,P.caudatum,D1.5,46,2,2,P.caudatum+Loxocephallus,2,NA
137,Loxocephallus,D1.5,46,2,2,P.caudatum+Loxocephallus,2,NA
138,P.caudatum,D1.5,46,3,2,P.caudatum+Loxocephallus,2,NA
138,Loxocephallus,D1.5,46,3,2,P.caudatum+Loxocephallus,2,NA
139,P.caudatum,D1.5,46,1,2,P.caudatum+Blepharisma,2,60
139,Blepharisma,D1.5,46,1,2,P.caudatum+Blepharisma,2,120
140,P.caudatum,D1.5,46,2,2,P.caudatum+Blepharisma,2,60
140,Blepharisma,D1.5,46,2,2,P.caudatum+Blepharisma,2,120
141,P.caudatum,D1.5,46,3,2,P.caudatum+Blepharisma,2,60
141,Blepharisma,D1.5,46,3,2,P.caudatum+Blepharisma,2,240
142,Blepharisma,D1.5,46,1,2,Blepharisma+Loxocephallus,2,1260
142,Loxocephallus,D1.5,46,1,2,Blepharisma+Loxocephallus,2,0
143,Blepharisma,D1.5,46,2,2,Blepharisma+Loxocephallus,2,1740
143,Loxocephallus,D1.5,46,2,2,Blepharisma+Loxocephallus,2,0
144,Blepharisma,D1.5,46,3,2,Blepharisma+Loxocephallus,2,1980
144,Loxocephallus,D1.5,46,3,2,Blepharisma+Loxocephallus,2,0
145,P.caudatum,D1.5,46,1,2,P.caudatum+Loxocephallus+Blepharisma,3,20
145,Loxocephallus,D1.5,46,1,2,P.caudatum+Loxocephallus+Blepharisma,3,0
145,Blepharisma,D1.5,46,1,2,P.caudatum+Loxocephallus+Blepharisma,3,240
146,P.caudatum,D1.5,46,2,2,P.caudatum+Loxocephallus+Blepharisma,3,240
146,Loxocephallus,D1.5,46,2,2,P.caudatum+Loxocephallus+Blepharisma,3,0
146,Blepharisma,D1.5,46,2,2,P.caudatum+Loxocephallus+Blepharisma,3,120
147,P.caudatum,D1.5,46,3,2,P.caudatum+Loxocephallus+Blepharisma,3,420
147,Loxocephallus,D1.5,46,3,2,P.caudatum+Loxocephallus+Blepharisma,3,0
147,Blepharisma,D1.5,46,3,2,P.caudatum+Loxocephallus+Blepharisma,3,480
148,P.caudatum,D0.75,46,1,2,P.caudatum,1,360
149,P.caudatum,D0.75,46,2,2,P.caudatum,1,300
150,P.caudatum,D0.75,46,3,2,P.caudatum,1,180
151,Loxocephallus,D0.75,46,1,2,Loxocephallus,1,60
152,Loxocephallus,D0.75,46,2,2,Loxocephallus,1,240
153,Loxocephallus,D0.75,46,3,2,Loxocephallus,1,60
154,Blepharisma,D0.75,46,1,2,Blepharisma,1,960
155,Blepharisma,D0.75,46,2,2,Blepharisma,1,1260
156,Blepharisma,D0.75,46,3,2,Blepharisma,1,1080
157,P.caudatum,D0.75,46,1,2,P.caudatum+Loxocephallus,2,NA
157,Loxocephallus,D0.75,46,1,2,P.caudatum+Loxocephallus,2,NA
