Jar,Species,Day,Treatment,Replicate,Community,Community.Complexity,td
36,Blepharisma,63,20,1,Blepharisma,1,3262.66
37,Blepharisma,63,20,2,Blepharisma,1,859.1946993
38,Blepharisma,63,20,3,Blepharisma,1,2236.47658
39,Blepharisma,63,20,4,Blepharisma,1,2182.3345
40,Blepharisma,63,20,5,Blepharisma,1,1826.244001
41,Loxocephallus,63,15,1,Paramecium caudatum + Loxocephalus,2,0
41,P.caudatum,63,15,1,Paramecium caudatum + Loxocephalus,2,932.4392765
42,Loxocephallus,63,15,2,Paramecium caudatum + Loxocephalus,2,0
42,P.caudatum,63,15,2,Paramecium caudatum + Loxocephalus,2,1347.549275
43,Loxocephallus,63,15,3,Paramecium caudatum + Loxocephalus,2,0
43,P.caudatum,63,15,3,Paramecium caudatum + Loxocephalus,2,1033.587429
44,Loxocephallus,63,15,4,Paramecium caudatum + Loxocephalus,2,0
44,P.caudatum,63,15,4,Paramecium caudatum + Loxocephalus,2,1735.035282
45,Loxocephallus,63,15,5,Paramecium caudatum + Loxocephalus,2,0
45,P.caudatum,63,15,5,Paramecium caudatum + Loxocephalus,2,1483.561973
46,Loxocephallus,63,20,1,Paramecium caudatum + Loxocephalus,2,0
46,P.caudatum,63,20,1,Paramecium caudatum + Loxocephalus,2,684.6131621
47,Loxocephallus,63,20,2,Paramecium caudatum + Loxocephalus,2,0
47,P.caudatum,63,20,2,Paramecium caudatum + Loxocephalus,2,943.887338
48,Loxocephallus,63,20,3,Paramecium caudatum + Loxocephalus,2,0
48,P.caudatum,63,20,3,Paramecium caudatum + Loxocephalus,2,1006.623281
49,Loxocephallus,63,20,4,Paramecium caudatum + Loxocephalus,2,0
49,P.caudatum,63,20,4,Paramecium caudatum + Loxocephalus,2,767.5035427
50,Loxocephallus,63,20,5,Paramecium caudatum + Loxocephalus,2,0
50,P.caudatum,63,20,5,Paramecium caudatum + Loxocephalus,2,374.0929204
51,Blepharisma,63,15,1,Paramecium caudatum + Blepharisma,2,281.0329968
51,P.caudatum,63,15,1,Paramecium caudatum + Blepharisma,2,936.776656
52,Blepharisma,63,15,2,Paramecium caudatum + Blepharisma,2,326.5012788
52,P.caudatum,63,15,2,Paramecium caudatum + Blepharisma,2,489.7519182
53,Blepharisma,63,15,3,Paramecium caudatum + Blepharisma,2,69.10615672
53,P.caudatum,63,15,3,Paramecium caudatum + Blepharisma,2,621.9554104
54,Blepharisma,63,15,4,Paramecium caudatum + Blepharisma,2,72.54350371
54,P.caudatum,63,15,4,Paramecium caudatum + Blepharisma,2,580.3480297
55,Blepharisma,63,15,5,Paramecium caudatum + Blepharisma,2,342.4637947
55,P.caudatum,63,15,5,Paramecium caudatum + Blepharisma,2,856.1594867
56,Blepharisma,63,20,1,Paramecium caudatum + Blepharisma,2,210.9132052
56,P.caudatum,63,20,1,Paramecium caudatum + Blepharisma,2,1.000491124
57,Blepharisma,63,20,2,Paramecium caudatum + Blepharisma,2,880.5789737
57,P.caudatum,63,20,2,Paramecium caudatum + Blepharisma,2,176.1157947
58,Blepharisma,63,20,3,Paramecium caudatum + Blepharisma,2,1352.854493
58,P.caudatum,63,20,3,Paramecium caudatum + Blepharisma,2,63.89519681
59,Blepharisma,63,20,4,Paramecium caudatum + Blepharisma,2,571.5211629
59,P.caudatum,63,20,4,Paramecium caudatum + Blepharisma,2,0
60,Blepharisma,63,20,5,Paramecium caudatum + Blepharisma,2,325.7043604
60,P.caudatum,63,20,5,Paramecium caudatum + Blepharisma,2,0
61,Colpidium,63,15,1,Paramecium caudatum + Colpidium,2,12729.58876
61,P.caudatum,63,15,1,Paramecium caudatum + Colpidium,2,222.0277108
62,Colpidium,63,15,2,Paramecium caudatum + Colpidium,2,13779.41351
62,P.caudatum,63,15,2,Paramecium caudatum + Colpidium,2,140.6062603
63,Colpidium,63,15,3,Paramecium caudatum + Colpidium,2,15513.10154
63,P.caudatum,63,15,3,Paramecium caudatum + Colpidium,2,61.07520292
64,Colpidium,63,15,4,Paramecium caudatum + Colpidium,2,17852.83162
64,P.caudatum,63,15,4,Paramecium caudatum + Colpidium,2,3.998102728
65,Colpidium,63,15,5,Paramecium caudatum + Colpidium,2,13534.00073
65,P.caudatum,63,15,5,Paramecium caudatum + Colpidium,2,0
66,Colpidium,63,20,1,Paramecium caudatum + Colpidium,2,11115.58152
66,P.caudatum,63,20,1,Paramecium caudatum + Colpidium,2,279.6372709
67,Colpidium,63,20,2,Paramecium caudatum + Colpidium,2,7074.501125
67,P.caudatum,63,20,2,Paramecium caudatum + Colpidium,2,716.4051773
68,Colpidium,63,20,3,Paramecium caudatum + Colpidium,2,10017.17046
68,P.caudatum,63,20,3,Paramecium caudatum + Colpidium,2,463.7578918
69,Colpidium,63,20,4,Paramecium caudatum + Colpidium,2,10584.66964
69,P.caudatum,63,20,4,Paramecium caudatum + Colpidium,2,562.0178571
70,Colpidium,63,20,5,Paramecium caudatum + Colpidium,2,4799.114322
70,P.caudatum,63,20,5,Paramecium caudatum + Colpidium,2,1382.795652
71,Blepharisma,63,15,1,Loxocephalus + Blepharisma,2,1487.54046
71,Loxocephallus,63,15,1,Loxocephalus + Blepharisma,2,0
72,Blepharisma,63,15,2,Loxocephalus + Blepharisma,2,1329.678115
72,Loxocephallus,63,15,2,Loxocephalus + Blepharisma,2,0
73,Blepharisma,63,15,3,Loxocephalus + Blepharisma,2,614.0186375
73,Loxocephallus,63,15,3,Loxocephalus + Blepharisma,2,0
74,Blepharisma,63,15,4,Loxocephalus + Blepharisma,2,672.0169345
74,Loxocephallus,63,15,4,Loxocephalus + Blepharisma,2,0
75,Blepharisma,63,15,5,Loxocephalus + Blepharisma,2,935.9755087
75,Loxocephallus,63,15,5,Loxocephalus + Blepharisma,2,0
76,Blepharisma,63,20,1,Loxocephalus + Blepharisma,2,2686.743106
76,Loxocephallus,63,20,1,Loxocephalus + Blepharisma,2,0
77,Blepharisma,63,20,2,Loxocephalus + Blepharisma,2,3066.391941
77,Loxocephallus,63,20,2,Loxocephalus + Blepharisma,2,0
78,Blepharisma,63,20,3,Loxocephalus + Blepharisma,2,2510.215311
78,Loxocephallus,63,20,3,Loxocephalus + Blepharisma,2,0
79,Blepharisma,63,20,4,Loxocephalus + Blepharisma,2,1547.027213
79,Loxocephallus,63,20,4,Loxocephalus + Blepharisma,2,0
80,Blepharisma,63,20,5,Loxocephalus + Blepharisma,2,2551.336102
80,Loxocephallus,63,20,5,Loxocephalus + Blepharisma,2,0
81,Colpidium,63,15,1,Loxocephalus + Colpidium,2,13487.87133
81,Loxocephallus,63,15,1,Loxocephalus + Colpidium,2,0
82,Colpidium,63,15,2,Loxocephalus + Colpidium,2,11298.71708
82,Loxocephallus,63,15,2,Loxocephalus + Colpidium,2,0
83,Colpidium,63,15,3,Loxocephalus + Colpidium,2,12245.71662
83,Loxocephallus,63,15,3,Loxocephalus + Colpidium,2,0
84,Colpidium,63,15,4,Loxocephalus + Colpidium,2,11505.42785
84,Loxocephallus,63,15,4,Loxocephalus + Colpidium,2,0
85,Colpidium,63,15,5,Loxocephalus + Colpidium,2,10764.36499
85,Loxocephallus,63,15,5,Loxocephalus + Colpidium,2,0
86,Colpidium,63,20,1,Loxocephalus + Colpidium,2,10137.08776
86,Loxocephallus,63,20,1,Loxocephalus + Colpidium,2,0
87,Colpidium,63,20,2,Loxocephalus + Colpidium,2,9812.650309
87,Loxocephallus,63,20,2,Loxocephalus + Colpidium,2,0
88,Colpidium,63,20,3,Loxocephalus + Colpidium,2,10675.33047
88,Loxocephallus,63,20,3,Loxocephalus + Colpidium,2,0
89,Colpidium,63,20,4,Loxocephalus + Colpidium,2,7566.773399
89,Loxocephallus,63,20,4,Loxocephalus + Colpidium,2,0
90,Colpidium,63,20,5,Loxocephalus + Colpidium,2,9094.123077
90,Loxocephallus,63,20,5,Loxocephalus + Colpidium,2,0
91,Blepharisma,63,15,1,Blepharisma + Colpidium,2,70.02719907
91,Colpidium,63,15,1,Blepharisma + Colpidium,2,700.2719907
92,Blepharisma,63,15,2,Blepharisma + Colpidium,2,144.5961165
92,Colpidium,63,15,2,Blepharisma + Colpidium,2,361.4902913
93,Blepharisma,63,15,3,Blepharisma + Colpidium,2,279.9051383
93,Colpidium,63,15,3,Blepharisma + Colpidium,2,629.7865613
94,Blepharisma,63,15,4,Blepharisma + Colpidium,2,24.55509326
94,Colpidium,63,15,4,Blepharisma + Colpidium,2,11436.59206
95,Blepharisma,63,15,5,Blepharisma + Colpidium,2,196.6304237
95,Colpidium,63,15,5,Blepharisma + Colpidium,2,804.4895355
96,Blepharisma,63,20,1,Blepharisma + Colpidium,2,1047.418558
96,Colpidium,63,20,1,Blepharisma + Colpidium,2,2.002525676
97,Blepharisma,63,20,2,Blepharisma + Colpidium,2,832.7912173
97,Colpidium,63,20,2,Blepharisma + Colpidium,2,19.80257204
98,Blepharisma,63,20,3,Blepharisma + Colpidium,2,1731.098182
98,Colpidium,63,20,3,Blepharisma + Colpidium,2,107.2511265
99,Blepharisma,63,20,4,Blepharisma + Colpidium,2,2023.205046
99,Colpidium,63,20,4,Blepharisma + Colpidium,2,78.25465253
100,Blepharisma,63,20,5,Blepharisma + Colpidium,2,2143.94961
100,Colpidium,63,20,5,Blepharisma + Colpidium,2,93.21520045
101,Blepharisma,63,15,1,P.caudatum + Loxocephalus + Blepharisma,3,301.0140485
101,Loxocephallus,63,15,1,P.caudatum + Loxocephalus + Blepharisma,3,0
101,P.caudatum,63,15,1,P.caudatum + Loxocephalus + Blepharisma,3,376.2675607
102,Blepharisma,63,15,2,P.caudatum + Loxocephalus + Blepharisma,3,57.87896112
102,Loxocephallus,63,15,2,P.caudatum + Loxocephalus + Blepharisma,3,0
102,P.caudatum,63,15,2,P.caudatum + Loxocephalus + Blepharisma,3,636.6685724
103,Blepharisma,63,15,3,P.caudatum + Loxocephalus + Blepharisma,3,60.97301038
103,Loxocephallus,63,15,3,P.caudatum + Loxocephalus + Blepharisma,3,0
103,P.caudatum,63,15,3,P.caudatum + Loxocephalus + Blepharisma,3,426.8110727
104,Blepharisma,63,15,4,P.caudatum + Loxocephalus + Blepharisma,3,259.0204615
104,Loxocephallus,63,15,4,P.caudatum + Loxocephalus + Blepharisma,3,0
104,P.caudatum,63,15,4,P.caudatum + Loxocephalus + Blepharisma,3,647.5511537
105,Blepharisma,63,15,5,P.caudatum + Loxocephalus + Blepharisma,3,29.54948889
105,Loxocephallus,63,15,5,P.caudatum + Loxocephalus + Blepharisma,3,0
105,P.caudatum,63,15,5,P.caudatum + Loxocephalus + Blepharisma,3,1568.495232
106,Blepharisma,63,20,1,P.caudatum + Loxocephalus + Blepharisma,3,946.7381591
106,Loxocephallus,63,20,1,P.caudatum + Loxocephalus + Blepharisma,3,0
106,P.caudatum,63,20,1,P.caudatum + Loxocephalus + Blepharisma,3,284.0214477
107,Blepharisma,63,20,2,P.caudatum + Loxocephalus + Blepharisma,3,280.4790174
107,Loxocephallus,63,20,2,P.caudatum + Loxocephalus + Blepharisma,3,0
107,P.caudatum,63,20,2,P.caudatum + Loxocephalus + Blepharisma,3,560.9580348
108,Blepharisma,63,20,3,P.caudatum + Loxocephalus + Blepharisma,3,1165.919158
108,Loxocephallus,63,20,3,P.caudatum + Loxocephalus + Blepharisma,3,0
108,P.caudatum,63,20,3,P.caudatum + Loxocephalus + Blepharisma,3,24.51559373
109,Blepharisma,63,20,4,P.caudatum + Loxocephalus + Blepharisma,3,413.5892514
109,Loxocephallus,63,20,4,P.caudatum + Loxocephalus + Blepharisma,3,0
109,P.caudatum,63,20,4,P.caudatum + Loxocephalus + Blepharisma,3,137.8630838
110,Blepharisma,63,20,5,P.caudatum + Loxocephalus + Blepharisma,3,163.5286905
110,Loxocephallus,63,20,5,P.caudatum + Loxocephalus + Blepharisma,3,0
110,P.caudatum,63,20,5,P.caudatum + Loxocephalus + Blepharisma,3,572.3504169
111,Colpidium,63,15,1,P.caudatum + Loxocephalus + Colpidium,3,7871.518421
111,Loxocephallus,63,15,1,P.caudatum + Loxocephalus + Colpidium,3,0
111,P.caudatum,63,15,1,P.caudatum + Loxocephalus + Colpidium,3,79.51028708
112,Colpidium,63,15,2,P.caudatum + Loxocephalus + Colpidium,3,13304.625
112,Loxocephallus,63,15,2,P.caudatum + Loxocephalus + Colpidium,3,0
112,P.caudatum,63,15,2,P.caudatum + Loxocephalus + Colpidium,3,260.875
113,Colpidium,63,15,3,P.caudatum + Loxocephalus + Colpidium,3,12148.56668
113,Loxocephallus,63,15,3,P.caudatum + Loxocephalus + Colpidium,3,0
113,P.caudatum,63,15,3,P.caudatum + Loxocephalus + Colpidium,3,106.5663744
114,Colpidium,63,15,4,P.caudatum + Loxocephalus + Colpidium,3,13550.64868
114,Loxocephallus,63,15,4,P.caudatum + Loxocephalus + Colpidium,3,0
114,P.caudatum,63,15,4,P.caudatum + Loxocephalus + Colpidium,3,461.9539324
115,Colpidium,63,15,5,P.caudatum + Loxocephalus + Colpidium,3,14845.68443
115,Loxocephallus,63,15,5,P.caudatum + Loxocephalus + Colpidium,3,0
115,P.caudatum,63,15,5,P.caudatum + Loxocephalus + Colpidium,3,234.4055437
116,Colpidium,63,20,1,P.caudatum + Loxocephalus + Colpidium,3,7716.286734
116,Loxocephallus,63,20,1,P.caudatum + Loxocephalus + Colpidium,3,0
116,P.caudatum,63,20,1,P.caudatum + Loxocephalus + Colpidium,3,317.705144
117,Colpidium,63,20,2,P.caudatum + Loxocephalus + Colpidium,3,7086.495251
117,Loxocephallus,63,20,2,P.caudatum + Loxocephalus + Colpidium,3,0
117,P.caudatum,63,20,2,P.caudatum + Loxocephalus + Colpidium,3,529.8314207
118,Colpidium,63,20,3,P.caudatum + Loxocephalus + Colpidium,3,8582.461291
118,Loxocephallus,63,20,3,P.caudatum + Loxocephalus + Colpidium,3,0
118,P.caudatum,63,20,3,P.caudatum + Loxocephalus + Colpidium,3,235.1359258
119,Colpidium,63,20,4,P.caudatum + Loxocephalus + Colpidium,3,9676.375521
119,Loxocephallus,63,20,4,P.caudatum + Loxocephalus + Colpidium,3,0
119,P.caudatum,63,20,4,P.caudatum + Loxocephalus + Colpidium,3,201.5911567
120,Colpidium,63,20,5,P.caudatum + Loxocephalus + Colpidium,3,10213.50237
120,Loxocephallus,63,20,5,P.caudatum + Loxocephalus + Colpidium,3,0
120,P.caudatum,63,20,5,P.caudatum + Loxocephalus + Colpidium,3,215.3828497
121,Blepharisma,63,15,1,P.caudatum + Blepharisma + Colpidium,3,4.999100537
121,Colpidium,63,15,1,P.caudatum + Blepharisma + Colpidium,3,12896.40844
121,P.caudatum,63,15,1,P.caudatum + Blepharisma + Colpidium,3,3.99928043
122,Blepharisma,63,15,2,P.caudatum + Blepharisma + Colpidium,3,14.76594265
122,Colpidium,63,15,2,P.caudatum + Blepharisma + Colpidium,3,10506.14552
122,P.caudatum,63,15,2,P.caudatum + Blepharisma + Colpidium,3,14.76594265
123,Blepharisma,63,15,3,P.caudatum + Blepharisma + Colpidium,3,218.6904623
123,Colpidium,63,15,3,P.caudatum + Blepharisma + Colpidium,3,820.0892335
123,P.caudatum,63,15,3,P.caudatum + Blepharisma + Colpidium,3,54.67261556
124,Blepharisma,63,15,4,P.caudatum + Blepharisma + Colpidium,3,276.6734614
124,Colpidium,63,15,4,P.caudatum + Blepharisma + Colpidium,3,830.0203842
124,P.caudatum,63,15,4,P.caudatum + Blepharisma + Colpidium,3,9.999461628
125,Blepharisma,63,15,5,P.caudatum + Blepharisma + Colpidium,3,5.008050714
125,Colpidium,63,15,5,P.caudatum + Blepharisma + Colpidium,3,12485.05173
125,P.caudatum,63,15,5,P.caudatum + Blepharisma + Colpidium,3,97.53946667
126,Blepharisma,63,20,1,P.caudatum + Blepharisma + Colpidium,3,522.0984503
126,Colpidium,63,20,1,P.caudatum + Blepharisma + Colpidium,3,3306.623519
126,P.caudatum,63,20,1,P.caudatum + Blepharisma + Colpidium,3,21.8327158
127,Blepharisma,63,20,2,P.caudatum + Blepharisma + Colpidium,3,1093.171681
127,Colpidium,63,20,2,P.caudatum + Blepharisma + Colpidium,3,910.9764012
127,P.caudatum,63,20,2,P.caudatum + Blepharisma + Colpidium,3,13.85095981
128,Blepharisma,63,20,3,P.caudatum + Blepharisma + Colpidium,3,1064.177467
128,Colpidium,63,20,3,P.caudatum + Blepharisma + Colpidium,3,1502.368189
128,P.caudatum,63,20,3,P.caudatum + Blepharisma + Colpidium,3,10.21129129
129,Blepharisma,63,20,4,P.caudatum + Blepharisma + Colpidium,3,1213.262863
129,Colpidium,63,20,4,P.caudatum + Blepharisma + Colpidium,3,373.3116502
129,P.caudatum,63,20,4,P.caudatum + Blepharisma + Colpidium,3,0
130,Blepharisma,63,20,5,P.caudatum + Blepharisma + Colpidium,3,1405.913966
130,Colpidium,63,20,5,P.caudatum + Blepharisma + Colpidium,3,295.9818875
130,P.caudatum,63,20,5,P.caudatum + Blepharisma + Colpidium,3,73.99547188
131,Blepharisma,63,15,1,Loxocephalus + Blepharisma + Colpidium,3,54.46560289
131,Colpidium,63,15,1,Loxocephalus + Blepharisma + Colpidium,3,13466.82587
131,Loxocephallus,63,15,1,Loxocephalus + Blepharisma + Colpidium,3,0
132,Blepharisma,63,15,2,Loxocephalus + Blepharisma + Colpidium,3,25.17311565
132,Colpidium,63,15,2,Loxocephalus + Blepharisma + Colpidium,3,15703.36679
132,Loxocephallus,63,15,2,Loxocephalus + Blepharisma + Colpidium,3,0
133,Blepharisma,63,15,3,Loxocephalus + Blepharisma + Colpidium,3,68.67194439
133,Colpidium,63,15,3,Loxocephalus + Blepharisma + Colpidium,3,13459.7011
133,Loxocephallus,63,15,3,Loxocephalus + Blepharisma + Colpidium,3,0
134,Blepharisma,63,15,4,Loxocephalus + Blepharisma + Colpidium,3,311.809089
134,Colpidium,63,15,4,Loxocephalus + Blepharisma + Colpidium,3,857.4749948
134,Loxocephallus,63,15,4,Loxocephalus + Blepharisma + Colpidium,3,0
135,Blepharisma,63,15,5,Loxocephalus + Blepharisma + Colpidium,3,104.4671576
135,Colpidium,63,15,5,Loxocephalus + Blepharisma + Colpidium,3,15670.07364
135,Loxocephallus,63,15,5,Loxocephalus + Blepharisma + Colpidium,3,0
136,Blepharisma,63,20,1,Loxocephalus + Blepharisma + Colpidium,3,1414.080177
136,Colpidium,63,20,1,Loxocephalus + Blepharisma + Colpidium,3,157.1200197
136,Loxocephallus,63,20,1,Loxocephalus + Blepharisma + Colpidium,3,0
137,Blepharisma,63,20,2,Loxocephalus + Blepharisma + Colpidium,3,921.1004797
137,Colpidium,63,20,2,Loxocephalus + Blepharisma + Colpidium,3,251.2092217
137,Loxocephallus,63,20,2,Loxocephalus + Blepharisma + Colpidium,3,0
138,Blepharisma,63,20,3,Loxocephalus + Blepharisma + Colpidium,3,1031.904357
138,Colpidium,63,20,3,Loxocephalus + Blepharisma + Colpidium,3,6764.706341
138,Loxocephallus,63,20,3,Loxocephalus + Blepharisma + Colpidium,3,0
139,Blepharisma,63,20,4,Loxocephalus + Blepharisma + Colpidium,3,1328.356436
139,Colpidium,63,20,4,Loxocephalus + Blepharisma + Colpidium,3,60.00434468
139,Loxocephallus,63,20,4,Loxocephalus + Blepharisma + Colpidium,3,0
140,Blepharisma,63,20,5,Loxocephalus + Blepharisma + Colpidium,3,383.3274441
140,Colpidium,63,20,5,Loxocephalus + Blepharisma + Colpidium,3,6804.062132
140,Loxocephallus,63,20,5,Loxocephalus + Blepharisma + Colpidium,3,0
141,Blepharisma,63,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,90.99206349
141,Colpidium,63,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,9281.190476
141,Loxocephallus,63,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
141,P.caudatum,63,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,90.99206349
142,Blepharisma,63,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,35.33456293
142,Colpidium,63,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,12634.67603
142,Loxocephallus,63,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
142,P.caudatum,63,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,123.6709702
143,Blepharisma,63,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,23.68925439
143,Colpidium,63,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,9279.378625
143,Loxocephallus,63,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
143,P.caudatum,63,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,236.4172898
144,Blepharisma,63,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,11.9948372
144,Colpidium,63,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,11419.67738
144,Loxocephallus,63,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
144,P.caudatum,63,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,1.999139533
145,Blepharisma,63,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,9.86628774
145,Colpidium,63,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,12588.62581
145,Loxocephallus,63,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
145,P.caudatum,63,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,52.67207451
146,Blepharisma,63,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,923.9471606
146,Colpidium,63,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,359.3127847
146,Loxocephallus,63,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
146,P.caudatum,63,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,153.9911934
147,Blepharisma,63,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,813.1578947
147,Colpidium,63,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,780.6315789
147,Loxocephallus,63,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
147,P.caudatum,63,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,65.05263158
148,Blepharisma,63,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,1294.763092
148,Colpidium,63,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,470.8229426
148,Loxocephallus,63,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
148,P.caudatum,63,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,176.5586035
149,Blepharisma,63,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,256.3656489
149,Colpidium,63,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,122.7750969
149,Loxocephallus,63,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
149,P.caudatum,63,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,192.2742366
150,Blepharisma,63,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,182.4072879
150,Colpidium,63,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,6170.229607
150,Loxocephallus,63,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
150,P.caudatum,63,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,243.2097172
1,P.caudatum,65,15,1,P.caudatum,1,1863.151612
2,P.caudatum,65,15,2,P.caudatum,1,1297.254617
3,P.caudatum,65,15,3,P.caudatum,1,2605.054393
4,P.caudatum,65,15,4,P.caudatum,1,1528.480874
5,P.caudatum,65,15,5,P.caudatum,1,1664.902015
6,P.caudatum,65,20,1,P.caudatum,1,1070.044369
7,P.caudatum,65,20,2,P.caudatum,1,2207.765197
8,P.caudatum,65,20,3,P.caudatum,1,1777.827314
9,P.caudatum,65,20,4,P.caudatum,1,4569.422764
10,P.caudatum,65,20,5,P.caudatum,1,1293.014235
