,Jar,Species,Day,Treatment,Replicate,Community,Community.Complexity,td
13496,48,P.caudatum,98,20,3,Paramecium caudatum + Loxocephalus,2,3
13497,49,Loxocephallus,98,20,4,Paramecium caudatum + Loxocephalus,2,0
13498,49,P.caudatum,98,20,4,Paramecium caudatum + Loxocephalus,2,65.82155155
13499,50,Loxocephallus,98,20,5,Paramecium caudatum + Loxocephalus,2,0
13500,50,P.caudatum,98,20,5,Paramecium caudatum + Loxocephalus,2,0
13501,51,Blepharisma,98,15,1,Paramecium caudatum + Blepharisma,2,341.8014376
13502,51,P.caudatum,98,15,1,Paramecium caudatum + Blepharisma,2,85.45035939
13503,52,Blepharisma,98,15,2,Paramecium caudatum + Blepharisma,2,306.1438849
13504,52,P.caudatum,98,15,2,Paramecium caudatum + Blepharisma,2,38.26798561
13505,53,Blepharisma,98,15,3,Paramecium caudatum + Blepharisma,2,49.66599625
13506,53,P.caudatum,98,15,3,Paramecium caudatum + Blepharisma,2,3
13507,54,Blepharisma,98,15,4,Paramecium caudatum + Blepharisma,2,262.2042025
13508,54,P.caudatum,98,15,4,Paramecium caudatum + Blepharisma,2,42.20383611
13509,55,Blepharisma,98,15,5,Paramecium caudatum + Blepharisma,2,249.0853333
13510,55,P.caudatum,98,15,5,Paramecium caudatum + Blepharisma,2,44.487468
13511,56,Blepharisma,98,20,1,Paramecium caudatum + Blepharisma,2,124.9827333
13512,56,P.caudatum,98,20,1,Paramecium caudatum + Blepharisma,2,0
13513,57,Blepharisma,98,20,2,Paramecium caudatum + Blepharisma,2,295.8429891
13514,57,P.caudatum,98,20,2,Paramecium caudatum + Blepharisma,2,0
13515,58,Blepharisma,98,20,3,Paramecium caudatum + Blepharisma,2,243.9975971
13516,58,P.caudatum,98,20,3,Paramecium caudatum + Blepharisma,2,0
13517,59,Blepharisma,98,20,4,Paramecium caudatum + Blepharisma,2,432.8976684
13518,59,P.caudatum,98,20,4,Paramecium caudatum + Blepharisma,2,0
13519,60,Blepharisma,98,20,5,Paramecium caudatum + Blepharisma,2,306.0961324
13520,60,P.caudatum,98,20,5,Paramecium caudatum + Blepharisma,2,0
13521,61,Colpidium,98,15,1,Paramecium caudatum + Colpidium,2,11574.20216
13522,61,P.caudatum,98,15,1,Paramecium caudatum + Colpidium,2,39.23628041
13523,62,Colpidium,98,15,2,Paramecium caudatum + Colpidium,2,13096.39437
13524,62,P.caudatum,98,15,2,Paramecium caudatum + Colpidium,2,506.1408451
13525,63,Colpidium,98,15,3,Paramecium caudatum + Colpidium,2,8484.356182
13526,63,P.caudatum,98,15,3,Paramecium caudatum + Colpidium,2,119.4979744
13527,64,Colpidium,98,15,4,Paramecium caudatum + Colpidium,2,8305.670173
13528,64,P.caudatum,98,15,4,Paramecium caudatum + Colpidium,2,1
13529,65,Colpidium,98,15,5,Paramecium caudatum + Colpidium,2,10471.85636
13530,65,P.caudatum,98,15,5,Paramecium caudatum + Colpidium,2,0
13531,66,Colpidium,98,20,1,Paramecium caudatum + Colpidium,2,6524.433093
13532,66,P.caudatum,98,20,1,Paramecium caudatum + Colpidium,2,224.9804515
13533,67,Colpidium,98,20,2,Paramecium caudatum + Colpidium,2,5762.972839
13534,67,P.caudatum,98,20,2,Paramecium caudatum + Colpidium,2,508.4976034
13535,68,Colpidium,98,20,3,Paramecium caudatum + Colpidium,2,6422.882594
13536,68,P.caudatum,98,20,3,Paramecium caudatum + Colpidium,2,251.8777488
13537,69,Colpidium,98,20,4,Paramecium caudatum + Colpidium,2,4128.189965
13538,69,P.caudatum,98,20,4,Paramecium caudatum + Colpidium,2,189.8018375
13539,70,Colpidium,98,20,5,Paramecium caudatum + Colpidium,2,2201.726887
13540,70,P.caudatum,98,20,5,Paramecium caudatum + Colpidium,2,71.02344797
13541,71,Blepharisma,98,15,1,Loxocephalus + Blepharisma,2,927.887833
13542,71,Loxocephallus,98,15,1,Loxocephalus + Blepharisma,2,0
13543,72,Blepharisma,98,15,2,Loxocephalus + Blepharisma,2,828.268219
13544,72,Loxocephallus,98,15,2,Loxocephalus + Blepharisma,2,0
13545,73,Blepharisma,98,15,3,Loxocephalus + Blepharisma,2,522.5731364
13546,73,Loxocephallus,98,15,3,Loxocephalus + Blepharisma,2,0
13547,74,Blepharisma,98,15,4,Loxocephalus + Blepharisma,2,591.7471089
13548,74,Loxocephallus,98,15,4,Loxocephalus + Blepharisma,2,0
13549,75,Blepharisma,98,15,5,Loxocephalus + Blepharisma,2,478.8047609
13550,75,Loxocephallus,98,15,5,Loxocephalus + Blepharisma,2,0
13551,76,Blepharisma,98,20,1,Loxocephalus + Blepharisma,2,1323.013561
13552,76,Loxocephallus,98,20,1,Loxocephalus + Blepharisma,2,0
13553,77,Blepharisma,98,20,2,Loxocephalus + Blepharisma,2,1424.823717
13554,77,Loxocephallus,98,20,2,Loxocephalus + Blepharisma,2,0
13555,78,Blepharisma,98,20,3,Loxocephalus + Blepharisma,2,2150.77306
13556,78,Loxocephallus,98,20,3,Loxocephalus + Blepharisma,2,0
13557,79,Blepharisma,98,20,4,Loxocephalus + Blepharisma,2,1114.229833
13558,79,Loxocephallus,98,20,4,Loxocephalus + Blepharisma,2,0
13559,80,Blepharisma,98,20,5,Loxocephalus + Blepharisma,2,1596.647687
13560,80,Loxocephallus,98,20,5,Loxocephalus + Blepharisma,2,0
13561,81,Colpidium,98,15,1,Loxocephalus + Colpidium,2,9542
13562,81,Loxocephallus,98,15,1,Loxocephalus + Colpidium,2,0
13563,82,Colpidium,98,15,2,Loxocephalus + Colpidium,2,13737.01385
13564,82,Loxocephallus,98,15,2,Loxocephalus + Colpidium,2,0
13565,83,Colpidium,98,15,3,Loxocephalus + Colpidium,2,9322.975219
13566,83,Loxocephallus,98,15,3,Loxocephalus + Colpidium,2,0
13567,84,Colpidium,98,15,4,Loxocephalus + Colpidium,2,9664.091346
13568,84,Loxocephallus,98,15,4,Loxocephalus + Colpidium,2,0
13569,85,Colpidium,98,15,5,Loxocephalus + Colpidium,2,8469.367046
13570,85,Loxocephallus,98,15,5,Loxocephalus + Colpidium,2,0
13571,86,Colpidium,98,20,1,Loxocephalus + Colpidium,2,5503.828011
13572,86,Loxocephallus,98,20,1,Loxocephalus + Colpidium,2,0
13573,87,Colpidium,98,20,2,Loxocephalus + Colpidium,2,4904.809773
13574,87,Loxocephallus,98,20,2,Loxocephalus + Colpidium,2,0
13575,88,Colpidium,98,20,3,Loxocephalus + Colpidium,2,8539.082171
13576,88,Loxocephallus,98,20,3,Loxocephalus + Colpidium,2,0
13577,89,Colpidium,98,20,4,Loxocephalus + Colpidium,2,6716.636509
13578,89,Loxocephallus,98,20,4,Loxocephalus + Colpidium,2,0
13579,90,Colpidium,98,20,5,Loxocephalus + Colpidium,2,5373.8
13580,90,Loxocephallus,98,20,5,Loxocephalus + Colpidium,2,0
13581,91,Blepharisma,98,15,1,Blepharisma + Colpidium,2,46.86560806
13582,91,Colpidium,98,15,1,Blepharisma + Colpidium,2,641.7199929
13583,92,Blepharisma,98,15,2,Blepharisma + Colpidium,2,214.2072259
13584,92,Colpidium,98,15,2,Blepharisma + Colpidium,2,856.8289035
13585,93,Blepharisma,98,15,3,Blepharisma + Colpidium,2,141.5753699
13586,93,Colpidium,98,15,3,Blepharisma + Colpidium,2,283.1507397
13587,94,Blepharisma,98,15,4,Blepharisma + Colpidium,2,2
13588,94,Colpidium,98,15,4,Blepharisma + Colpidium,2,7597.867478
13589,95,Blepharisma,98,15,5,Blepharisma + Colpidium,2,50.99609453
13590,95,Colpidium,98,15,5,Blepharisma + Colpidium,2,588.1675686
13591,96,Blepharisma,98,20,1,Blepharisma + Colpidium,2,1111.882997
13592,96,Colpidium,98,20,1,Blepharisma + Colpidium,2,1
13593,97,Blepharisma,98,20,2,Blepharisma + Colpidium,2,956.4915644
13594,97,Colpidium,98,20,2,Blepharisma + Colpidium,2,63.76610429
13595,98,Blepharisma,98,20,3,Blepharisma + Colpidium,2,1145.579679
13596,98,Colpidium,98,20,3,Blepharisma + Colpidium,2,54.55141329
13597,99,Blepharisma,98,20,4,Blepharisma + Colpidium,2,1738.179848
13598,99,Colpidium,98,20,4,Blepharisma + Colpidium,2,99.32456271
13599,100,Blepharisma,98,20,5,Blepharisma + Colpidium,2,1336.062977
13600,100,Colpidium,98,20,5,Blepharisma + Colpidium,2,58.08969466
13601,101,Blepharisma,98,15,1,P.caudatum + Loxocephalus + Blepharisma,3,142.308198
13602,101,Loxocephallus,98,15,1,P.caudatum + Loxocephalus + Blepharisma,3,0
13603,101,P.caudatum,98,15,1,P.caudatum + Loxocephalus + Blepharisma,3,94.87213203
13604,102,Blepharisma,98,15,2,P.caudatum + Loxocephalus + Blepharisma,3,73.00607809
13605,102,Loxocephallus,98,15,2,P.caudatum + Loxocephalus + Blepharisma,3,0
13606,102,P.caudatum,98,15,2,P.caudatum + Loxocephalus + Blepharisma,3,73.00607809
13607,103,Blepharisma,98,15,3,P.caudatum + Loxocephalus + Blepharisma,3,6
13608,103,Loxocephallus,98,15,3,P.caudatum + Loxocephalus + Blepharisma,3,0
13609,103,P.caudatum,98,15,3,P.caudatum + Loxocephalus + Blepharisma,3,47.47730028
13610,104,Blepharisma,98,15,4,P.caudatum + Loxocephalus + Blepharisma,3,43.50467973
13611,104,Loxocephallus,98,15,4,P.caudatum + Loxocephalus + Blepharisma,3,0
13612,104,P.caudatum,98,15,4,P.caudatum + Loxocephalus + Blepharisma,3,130.5140392
13613,105,Blepharisma,98,15,5,P.caudatum + Loxocephalus + Blepharisma,3,102.8018628
13614,105,Loxocephallus,98,15,5,P.caudatum + Loxocephalus + Blepharisma,3,0
13615,105,P.caudatum,98,15,5,P.caudatum + Loxocephalus + Blepharisma,3,51.40093141
13616,106,Blepharisma,98,20,1,P.caudatum + Loxocephalus + Blepharisma,3,765.3702589
13617,106,Loxocephallus,98,20,1,P.caudatum + Loxocephalus + Blepharisma,3,0
13618,106,P.caudatum,98,20,1,P.caudatum + Loxocephalus + Blepharisma,3,0
13619,107,Blepharisma,98,20,2,P.caudatum + Loxocephalus + Blepharisma,3,332.3431436
13620,107,Loxocephallus,98,20,2,P.caudatum + Loxocephalus + Blepharisma,3,0
13621,107,P.caudatum,98,20,2,P.caudatum + Loxocephalus + Blepharisma,3,0
13622,108,Blepharisma,98,20,3,P.caudatum + Loxocephalus + Blepharisma,3,1215.441541
13623,108,Loxocephallus,98,20,3,P.caudatum + Loxocephalus + Blepharisma,3,0
13624,108,P.caudatum,98,20,3,P.caudatum + Loxocephalus + Blepharisma,3,0
13625,109,Blepharisma,98,20,4,P.caudatum + Loxocephalus + Blepharisma,3,67.57683462
13626,109,Loxocephallus,98,20,4,P.caudatum + Loxocephalus + Blepharisma,3,0
13627,109,P.caudatum,98,20,4,P.caudatum + Loxocephalus + Blepharisma,3,0
13628,110,Blepharisma,98,20,5,P.caudatum + Loxocephalus + Blepharisma,3,83.17161387
13629,110,Loxocephallus,98,20,5,P.caudatum + Loxocephalus + Blepharisma,3,0
13630,110,P.caudatum,98,20,5,P.caudatum + Loxocephalus + Blepharisma,3,0
13631,111,Colpidium,98,15,1,P.caudatum + Loxocephalus + Colpidium,3,10916.98496
13632,111,Loxocephallus,98,15,1,P.caudatum + Loxocephalus + Colpidium,3,0
13633,111,P.caudatum,98,15,1,P.caudatum + Loxocephalus + Colpidium,3,227.6390411
13634,112,Colpidium,98,15,2,P.caudatum + Loxocephalus + Colpidium,3,13214.9006
13635,112,Loxocephallus,98,15,2,P.caudatum + Loxocephalus + Colpidium,3,0
13636,112,P.caudatum,98,15,2,P.caudatum + Loxocephalus + Colpidium,3,145.2186879
13637,113,Colpidium,98,15,3,P.caudatum + Loxocephalus + Colpidium,3,12573.77602
13638,113,Loxocephallus,98,15,3,P.caudatum + Loxocephalus + Colpidium,3,0
13639,113,P.caudatum,98,15,3,P.caudatum + Loxocephalus + Colpidium,3,116.423852
13640,114,Colpidium,98,15,4,P.caudatum + Loxocephalus + Colpidium,3,7288.090071
13641,114,Loxocephallus,98,15,4,P.caudatum + Loxocephalus + Colpidium,3,0
13642,114,P.caudatum,98,15,4,P.caudatum + Loxocephalus + Colpidium,3,312.198822
13643,115,Colpidium,98,15,5,P.caudatum + Loxocephalus + Colpidium,3,6229.358614
13644,115,Loxocephallus,98,15,5,P.caudatum + Loxocephalus + Colpidium,3,0
13645,115,P.caudatum,98,15,5,P.caudatum + Loxocephalus + Colpidium,3,199.6589299
13646,116,Colpidium,98,20,1,P.caudatum + Loxocephalus + Colpidium,3,9669.777459
13647,116,Loxocephallus,98,20,1,P.caudatum + Loxocephalus + Colpidium,3,0
13648,116,P.caudatum,98,20,1,P.caudatum + Loxocephalus + Colpidium,3,1
13649,117,Colpidium,98,20,2,P.caudatum + Loxocephalus + Colpidium,3,3934.191349
13650,117,Loxocephallus,98,20,2,P.caudatum + Loxocephalus + Colpidium,3,0
13651,117,P.caudatum,98,20,2,P.caudatum + Loxocephalus + Colpidium,3,0
13652,118,Colpidium,98,20,3,P.caudatum + Loxocephalus + Colpidium,3,8210.217341
13653,118,Loxocephallus,98,20,3,P.caudatum + Loxocephalus + Colpidium,3,0
13654,118,P.caudatum,98,20,3,P.caudatum + Loxocephalus + Colpidium,3,54.01458777
13655,119,Colpidium,98,20,4,P.caudatum + Loxocephalus + Colpidium,3,5146.463706
13656,119,Loxocephallus,98,20,4,P.caudatum + Loxocephalus + Colpidium,3,0
13657,119,P.caudatum,98,20,4,P.caudatum + Loxocephalus + Colpidium,3,1
13658,120,Colpidium,98,20,5,P.caudatum + Loxocephalus + Colpidium,3,4755.637337
13659,120,Loxocephallus,98,20,5,P.caudatum + Loxocephalus + Colpidium,3,0
13660,120,P.caudatum,98,20,5,P.caudatum + Loxocephalus + Colpidium,3,2
13661,121,Blepharisma,98,15,1,P.caudatum + Blepharisma + Colpidium,3,3.999357514
13662,121,Colpidium,98,15,1,P.caudatum + Blepharisma + Colpidium,3,8354.753313
13663,121,P.caudatum,98,15,1,P.caudatum + Blepharisma + Colpidium,3,0
13664,122,Blepharisma,98,15,2,P.caudatum + Blepharisma + Colpidium,3,4
13665,122,Colpidium,98,15,2,P.caudatum + Blepharisma + Colpidium,3,10185.41245
13666,122,P.caudatum,98,15,2,P.caudatum + Blepharisma + Colpidium,3,0
13667,123,Blepharisma,98,15,3,P.caudatum + Blepharisma + Colpidium,3,273.7034053
13668,123,Colpidium,98,15,3,P.caudatum + Blepharisma + Colpidium,3,684.2585134
13669,123,P.caudatum,98,15,3,P.caudatum + Blepharisma + Colpidium,3,0
13670,124,Blepharisma,98,15,4,P.caudatum + Blepharisma + Colpidium,3,50.82774017
13671,124,Colpidium,98,15,4,P.caudatum + Blepharisma + Colpidium,3,914.8993231
13672,124,P.caudatum,98,15,4,P.caudatum + Blepharisma + Colpidium,3,0
13673,125,Blepharisma,98,15,5,P.caudatum + Blepharisma + Colpidium,3,4
13674,125,Colpidium,98,15,5,P.caudatum + Blepharisma + Colpidium,3,8979.697218
13675,125,P.caudatum,98,15,5,P.caudatum + Blepharisma + Colpidium,3,0
13676,126,Blepharisma,98,20,1,P.caudatum + Blepharisma + Colpidium,3,415.3374233
13677,126,Colpidium,98,20,1,P.caudatum + Blepharisma + Colpidium,3,7
13678,126,P.caudatum,98,20,1,P.caudatum + Blepharisma + Colpidium,3,0
13679,127,Blepharisma,98,20,2,P.caudatum + Blepharisma + Colpidium,3,784.6809592
13680,127,Colpidium,98,20,2,P.caudatum + Blepharisma + Colpidium,3,49.04255995
13681,127,P.caudatum,98,20,2,P.caudatum + Blepharisma + Colpidium,3,0
13682,128,Blepharisma,98,20,3,P.caudatum + Blepharisma + Colpidium,3,1105.448635
13683,128,Colpidium,98,20,3,P.caudatum + Blepharisma + Colpidium,3,589.5726051
13684,128,P.caudatum,98,20,3,P.caudatum + Blepharisma + Colpidium,3,0
13685,129,Blepharisma,98,20,4,P.caudatum + Blepharisma + Colpidium,3,333.4663745
13686,129,Colpidium,98,20,4,P.caudatum + Blepharisma + Colpidium,3,200.0798247
13687,129,P.caudatum,98,20,4,P.caudatum + Blepharisma + Colpidium,3,0
13688,130,Blepharisma,98,20,5,P.caudatum + Blepharisma + Colpidium,3,746.5652455
13689,130,Colpidium,98,20,5,P.caudatum + Blepharisma + Colpidium,3,315.854527
13690,130,P.caudatum,98,20,5,P.caudatum + Blepharisma + Colpidium,3,57.42809581
13691,131,Blepharisma,98,15,1,Loxocephalus + Blepharisma + Colpidium,3,22
13692,131,Colpidium,98,15,1,Loxocephalus + Blepharisma + Colpidium,3,12954.623
13693,131,Loxocephallus,98,15,1,Loxocephalus + Blepharisma + Colpidium,3,0
13694,132,Blepharisma,98,15,2,Loxocephalus + Blepharisma + Colpidium,3,28.13108825
13695,132,Colpidium,98,15,2,Loxocephalus + Blepharisma + Colpidium,3,13704.26782
13696,132,Loxocephallus,98,15,2,Loxocephalus + Blepharisma + Colpidium,3,0
13697,133,Blepharisma,98,15,3,Loxocephalus + Blepharisma + Colpidium,3,210.7567407
13698,133,Colpidium,98,15,3,Loxocephalus + Blepharisma + Colpidium,3,8957.161481
13699,133,Loxocephallus,98,15,3,Loxocephalus + Blepharisma + Colpidium,3,0
13700,134,Blepharisma,98,15,4,Loxocephalus + Blepharisma + Colpidium,3,78.44059303
13701,134,Colpidium,98,15,4,Loxocephalus + Blepharisma + Colpidium,3,235.3217791
13702,134,Loxocephallus,98,15,4,Loxocephalus + Blepharisma + Colpidium,3,0
13703,135,Blepharisma,98,15,5,Loxocephalus + Blepharisma + Colpidium,3,730.0992681
13704,135,Colpidium,98,15,5,Loxocephalus + Blepharisma + Colpidium,3,162.2442818
13705,135,Loxocephallus,98,15,5,Loxocephalus + Blepharisma + Colpidium,3,0
13706,136,Blepharisma,98,20,1,Loxocephalus + Blepharisma + Colpidium,3,828.5165603
13707,136,Colpidium,98,20,1,Loxocephalus + Blepharisma + Colpidium,3,44.12252227
13708,136,Loxocephallus,98,20,1,Loxocephalus + Blepharisma + Colpidium,3,0
13709,137,Blepharisma,98,20,2,Loxocephalus + Blepharisma + Colpidium,3,1162.01202
13710,137,Colpidium,98,20,2,Loxocephalus + Blepharisma + Colpidium,3,72.62575127
13711,137,Loxocephallus,98,20,2,Loxocephalus + Blepharisma + Colpidium,3,0
13712,138,Blepharisma,98,20,3,Loxocephalus + Blepharisma + Colpidium,3,689.9101492
13713,138,Colpidium,98,20,3,Loxocephalus + Blepharisma + Colpidium,3,3
13714,138,Loxocephallus,98,20,3,Loxocephalus + Blepharisma + Colpidium,3,0
13715,139,Blepharisma,98,20,4,Loxocephalus + Blepharisma + Colpidium,3,1009.022831
13716,139,Colpidium,98,20,4,Loxocephalus + Blepharisma + Colpidium,3,3
13717,139,Loxocephallus,98,20,4,Loxocephalus + Blepharisma + Colpidium,3,0
13718,140,Blepharisma,98,20,5,Loxocephalus + Blepharisma + Colpidium,3,292.3377498
13719,140,Colpidium,98,20,5,Loxocephalus + Blepharisma + Colpidium,3,36.54221873
13720,140,Loxocephallus,98,20,5,Loxocephalus + Blepharisma + Colpidium,3,0
13721,141,Blepharisma,98,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,16
13722,141,Colpidium,98,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,9051.315789
13723,141,Loxocephallus,98,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13724,141,P.caudatum,98,15,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,9
13725,142,Blepharisma,98,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,12
13726,142,Colpidium,98,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,14733.29286
13727,142,Loxocephallus,98,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13728,142,P.caudatum,98,15,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,5
13729,143,Blepharisma,98,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,125.7055857
13730,143,Colpidium,98,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,188.5583786
13731,143,Loxocephallus,98,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13732,143,P.caudatum,98,15,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,62.85279286
13733,144,Blepharisma,98,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,2
13734,144,Colpidium,98,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,6505.07651
13735,144,Loxocephallus,98,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13736,144,P.caudatum,98,15,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13737,145,Blepharisma,98,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,1
13738,145,Colpidium,98,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,6735.617409
13739,145,Loxocephallus,98,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13740,145,P.caudatum,98,15,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,6
13741,146,Blepharisma,98,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,1212.636619
13742,146,Colpidium,98,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,263.6166563
13743,146,Loxocephallus,98,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13744,146,P.caudatum,98,20,1,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13745,147,Blepharisma,98,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,667.6396679
13746,147,Colpidium,98,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,296.7287413
13747,147,Loxocephallus,98,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13748,147,P.caudatum,98,20,2,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13749,148,Blepharisma,98,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,761.6803279
13750,148,Colpidium,98,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,84.63114754
13751,148,Loxocephallus,98,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13752,148,P.caudatum,98,20,3,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13753,149,Blepharisma,98,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,111.2602286
13754,149,Colpidium,98,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,3
13755,149,Loxocephallus,98,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13756,149,P.caudatum,98,20,4,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13757,150,Blepharisma,98,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,591.6803224
13758,150,Colpidium,98,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,107.5782404
13759,150,Loxocephallus,98,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13760,150,P.caudatum,98,20,5,P. caudatum + Loxocephalus + Blepharisma + Colpidium,4,0
13761,1,P.caudatum,100,15,1,P.caudatum,1,991.3773399
13762,2,P.caudatum,100,15,2,P.caudatum,1,787.4875026
13763,3,P.caudatum,100,15,3,P.caudatum,1,774.0571118
13764,4,P.caudatum,100,15,4,P.caudatum,1,969.7630879
13765,5,P.caudatum,100,15,5,P.caudatum,1,1144.998088
13766,6,P.caudatum,100,20,1,P.caudatum,1,475.8588465
13767,7,P.caudatum,100,20,2,P.caudatum,1,143.7295829
13768,8,P.caudatum,100,20,3,P.caudatum,1,575.3108199
